#allele	genesymbol	genbank_cds_start	genbank_cds_stop	genbank_strand	curated_start	genbank_nucl_accession	genbank_prot_accession	refseq_nucl_accession	refseq_prot_accession	refseq_product
	erm(Z)	2817	3665	0	0	AM709783.1	CAM96571.1	NG_047856.1	WP_063796790.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(Z)
	estDL136	284245	285171	0	0	CP000677.1	ABP64512.1	NG_050583.1	WP_011906899.1	chloramphenicol hydrolase
	fexA	177	1604	1	0	AJ549214.1	CAD70268.1	NG_047857.1	WP_015585966.1	chloramphenicol/florfenicol efflux MFS transporter FexA
	fexA	1080	2507	0	0	AM086400.1	CAJ31068.1	NG_047858.1	WP_032491576.1	chloramphenicol/florfenicol efflux MFS transporter FexA
	fexA	14999	16426	0	0	AM408573.1	CAL64024.1	NG_047859.1	WP_032491881.1	chloramphenicol/florfenicol efflux MFS transporter FexA
	floR	4445	5659	1	0	AF071555.1	AAC98494.1	NG_047860.1	WP_063844973.1	chloramphenicol/florfenicol efflux MFS transporter FloR
	floR	838	2052	1	0	AF118107.1	AAD33243.1	NG_047861.1	WP_001747811.1	chloramphenicol/florfenicol efflux MFS transporter FloR
	floR	3308	4522	1	0	AF231986.2	AAG16656.1	NG_047862.1	WP_000214123.1	chloramphenicol/florfenicol efflux MFS transporter FloR
	floR	67	1281	1	0	AF252855.1	AAG21808.1	NG_047863.1	WP_001694495.1	chloramphenicol/florfenicol efflux MFS transporter FloR
	floR	12159	13373	1	0	AY034138.1	AAK64587.1	NG_047864.1	WP_063845037.1	chloramphenicol/florfenicol efflux MFS transporter FloR
	floR	1657	2871	1	0	AF332662.1	AAL33886.1	NG_047865.1	WP_014386424.1	chloramphenicol/florfenicol efflux MFS transporter FloR
	floR	355	1569	1	0	AY499129.1	AAS16362.1	NG_047867.1	WP_063845065.1	chloramphenicol/florfenicol efflux MFS transporter FloR
	floR	66	1280	1	0	AY499130.1	AAS16363.1	NG_047868.1	WP_063845073.1	chloramphenicol/florfenicol efflux MFS transporter FloR
	floR	6465	7679	1	0	AY822603.1	AAV84883.1	NG_047869.1	WP_000214119.1	chloramphenicol/florfenicol efflux MFS transporter FloR
	floR	7147	8361	1	0	DQ647028.2	ABG36701.1	NG_047872.1	WP_063845118.1	chloramphenicol/florfenicol efflux MFS transporter FloR
	floR	9790	11004	1	0	EF495198.1	ABQ41442.1	NG_047874.1	WP_011931116.1	chloramphenicol/florfenicol efflux MFS transporter FloR
	floR	1	1215	1	0	FJ438528.1	ACJ64205.1	NG_047877.1	WP_000214122.1	chloramphenicol/florfenicol efflux MFS transporter FloR
	floR	27218	28432	1	0	FJ621588.1	ACQ78004.1	NG_047878.1	WP_000214121.1	chloramphenicol/florfenicol efflux MFS transporter FloR
	floR	4535	5749	1	0	AJ518835.1	CAD57670.1	NG_047866.1	WP_021038045.1	chloramphenicol/florfenicol efflux MFS transporter FloR
	floR	7317	8531	1	0	AJ871969.4	CAI43272.2	NG_047870.1	WP_011266118.1	chloramphenicol/florfenicol efflux MFS transporter FloR
	floR	12440	13654	1	0	AM183225.1	CAJ65911.1	NG_047871.1	WP_011453054.1	chloramphenicol/florfenicol efflux MFS transporter FloR
	floR	67	1281	1	0	AM296480.1	CAL30184.1	NG_047873.1	WP_063845119.1	chloramphenicol/florfenicol efflux MFS transporter FloR
	floR	3542	4756	0	0	FM179941.1	CAQ77171.1	NG_047876.1	WP_012561099.1	chloramphenicol/florfenicol efflux MFS transporter FloR
	floR2	24824	26038	1	0	AY963803.6	ABZ01840.1	NG_047875.1	WP_000214125.1	chloramphenicol/florfenicol efflux MFS transporter FloR2
	fomA	6576	7376	1	0	AB016934.1	BAA32493.1	NG_047879.1	WP_063845120.1	fosfomycin resistance kinase FomA
	fomB	7389	8381	1	0	AB016934.1	BAA32494.1	NG_047880.1	WP_033205177.1	FomB family phosphonate monophosphate kinase
	fos	1293	1682	0		AFHW01000027.1		NG_050598.1	WP_010494170.1	Fos family putative thiol transferase
	fos	9585	9983	1		ACCV01000052.1		NG_050560.1	WP_005475717.1	FosG/FosC2 family fosfomycin resistance glutathione transferase
	fos	2365649	2366056	0	0	FN543093.2	CBA31120.1	NG_051888.1	WP_015741374.1	FosA family fosfomycin resistance glutathione transferase
	fosA	16181	16600	0	0	ACZD01000244.1	EEW38810.1	NG_047881.1	WP_004146118.1	FosA family fosfomycin resistance glutathione transferase
	fosA	118	537	1	0	AFBO01000747.1	EGF60091.1	NG_047882.1	WP_009486251.1	FosA family fosfomycin resistance glutathione transferase
	fosA	6192	6599	1	0	ACWU01000146.1	EHF11735.1	NG_047883.1	WP_003082280.1	FosA family fosfomycin resistance glutathione transferase
	fosA	14150	14569	1	0	ACWO01000079.1	EHL91134.1	NG_047884.1	WP_004214174.1	FosA family fosfomycin resistance glutathione transferase
	fosA	38886	39305	1	0	AGDM01000012.1	EHT14135.1	NG_047885.1	WP_004857515.1	FosA family fosfomycin resistance glutathione transferase
fosA	fosA	296	721	1	0	M85195.1	AAA98399.1	NG_050405.1	WP_038415208.1	fosfomycin resistance glutathione transferase FosA
fosA2	fosA	217	642	1	0	EU487198.1	ACC85616.1	NG_050406.1	WP_025205684.1	fosfomycin resistance glutathione transferase FosA2
fosA3	fosA	1143	1559	1	0	AB522970.2	BAJ10054.1	NG_050407.1	WP_014839980.1	fosfomycin resistance glutathione transferase FosA3
fosA4	fosA	1	417	1	0	AB908992.1	BAP18892.1	NG_050408.1	WP_034169466.1	fosfomycin resistance glutathione transferase FosA4
fosA5	fosA	19226	19645	1	0	EU195449.1	ABY74375.1	NG_050409.1	WP_012579083.1	fosfomycin resistance glutathione transferase FosA5
fosA6	fosA	59422	59841	1	0	KU254579.1	AMQ12811.1	NG_051497.1	WP_069174570.1	fosfomycin resistance glutathione transferase FosA6
fosA7	fosA7	36823	37245	1	0	LAPJ01000014.1	KKE03230.1	NG_054942.1	WP_000941934.1	fosfomycin resistance glutathione transferase FosA7
	fosB	1972252	1972668	1	0	AE016877.1	AAP08996.1	NG_055636.1	WP_000943772.1	FosB/FosD family fosfomycin resistance bacillithiol transferase
	fosB	2395235	2395663	0	0	CP000029.1	AAW53146.1	NG_047888.1	WP_002467687.1	FosB family fosfomycin resistance bacillithiol transferase
	fosB	197	613	1	0	AJ605334.1	CAE53427.1	NG_047887.1	WP_063851229.1	FosB family fosfomycin resistance bacillithiol transferase
	fosB	51380	51808	1	0	ACHE01000077.1	EES57597.1	NG_047889.1	WP_002437790.1	FosB family fosfomycin resistance bacillithiol transferase
fosB	fosB	714	1133	1	0	X54227.1	CAA38136.1	NG_050410.1	WP_032488468.1	fosfomycin resistance bacillithiol transferase FosB
fosB1	fosB	915	1334	1	0	KP795112.1	AKS12232.1	NG_047886.1	WP_011276918.1	fosfomycin resistance bacillithiol transferase FosB1
fosB2	fosB	3778399	3778818	1	0	AE016879.1	AAP27834.1	NG_050411.1	WP_000938987.1	fosfomycin resistance bacillithiol transferase FosB2
fosB3	fosB	386	805	1	0	HQ219726.1	ADX95999.1	NG_050412.1	WP_016922374.1	fosfomycin resistance bacillithiol transferase FosB3
fosB4	fosB	99	518	1	0	KR870311.1	ALM24139.1	NG_054661.1	WP_053032028.1	fosfomycin resistance bacillithiol transferase FosB4
fosB5	fosB	2340	2759	1	0	KT032253.1	ALN12426.1	NG_054663.1	WP_085562382.1	fosfomycin resistance bacillithiol transferase FosB5
fosB6	fosB	1	420	1	0	KR870314.1	ALM24145.1	NG_054662.1	WP_085562381.1	fosfomycin resistance bacillithiol transferase FosB6
fosBx1	fosB	1933754	1934170	1	0	CP001903.1	ADH06626.1	NG_050591.1	WP_000943763.1	fosfomycin resistance bacillithiol transferase FosBx1
	fosC	387	935	1	0	Z33413.1	CAA83855.1	NG_047890.1	WP_063851230.1	fosfomycin resistance kinase FosC
	fosC2	1	399	1	0	AB522969.1	BAJ10053.1	NG_047891.1	WP_032492605.1	FosC2 family fosfomycin resistance glutathione transferase
	fosD	15351	15770	0	0	KC989517.1	AHB87392.1	NG_047892.1	WP_000616116.1	fosfomycin resistance bacillithiol transferase FosD
	fosE	928	1332	1	0	AB901041.1	BAO48025.1	NG_047893.1	WP_054882068.1	fosfomycin resistance thiol transferase FosE
	fosF	519	917	1	0	AY294333.1	AAP50248.1	NG_047894.1	WP_063851231.1	fosfomycin resistance glutathione transferase FosF
	fosG	759	1157	1	0	DQ112222.1	AAZ14834.1	NG_047895.1	WP_063851232.1	FosG family fosfomycin resistance glutathione transferase
	fosK	737	1135	1	0	AB917040.2	BAO79518.1	NG_047898.1	WP_054890630.1	fosfomycin resistance glutathione transferase FosK
	fosX	1708924	1709388	1	0	AP010904.1	BAH75037.1	NG_050584.1	WP_015860243.1	FosX/FosE/FosI family fosfomycin resistance thiol transferase
	fosX	12499	12900	0	0	AL591981.1	CAC99780.1	NG_047899.1	WP_010989789.1	fosfomycin resistance thiol transferase FosX
	fosX	81761	82162	1	0	FFFO01000009.1	CWV56762.1	NG_055654.1	WP_003726635.1	fosfomycin resistance thiol transferase FosX
fosH	fosX	1418	1819	1	0	DQ342344.1	ABD22979.1	NG_047896.1	WP_063851233.1	fosfomycin resistance thiol transferase FosH
fosI	fosX	17008	17412	0	0	CP003505.2	AFJ38137.1	NG_047897.1	WP_014714131.1	fosfomycin resistance thiol transferase FosI
	fusB	19072	19713	0	0	AY373761.1	AAN07146.1	NG_047900.1	WP_000855537.1	fusidic acid resistance EF-G-binding protein FusB
	fusB	16207	16848	1	0	JF777505.1	AEU08355.1	NG_047902.1	WP_063851255.1	fusidic acid resistance EF-G-binding protein FusB
fusC	fusC	22350	22988	1	0	KF527883.1	AHH85327.1	NG_050413.1	WP_001033157.1	fusidic acid resistance EF-G-binding protein FusC
	fusD	2223547	2224188	1	0	AP008934.1	BAE19310.1	NG_050585.1	WP_011303797.1	FusD family fusidic acid resistance EF-G-binding protein
	fusF	2020	2664	1	0	AB934903.1	BAQ33930.1	NG_047903.1	WP_063851262.1	fusidic acid resistance EF-G-binding protein FusF
	fusF	1186	1830	1	0	AB934907.1	BAQ33942.1	NG_047904.1	WP_063851267.1	fusidic acid resistance EF-G-binding protein FusF
	fusH	239	1768	1	0	Z50108.1	CAA90432.1	NG_047906.1	WP_063851277.1	fusidic acid esterase FusH
	grm	121	945	1	0	M55521.1	AAA25338.1	NG_047907.1	WP_063851283.1	Grm family 16S rRNA (guanine(1405)-N(7))-methyltransferase
	hugA	1221	2117	1	0	AF324468.1	AAL57765.1	NG_047910.1	WP_063851311.1	class A beta-lactamase
	hugA	212	1114	1	0	D29982.1	BAA06252.1	NG_047909.1	WP_063851301.1	class A beta-lactamase
	hugA	1468	2370	1	0	D37831.1	BAA07084.1	NG_047908.1	WP_063851288.1	class A beta-lactamase
	iri	280	1719	1	0	U56415.1	AAB41059.1	NG_047911.1	WP_063851318.1	rifampin monooxygenase Iri
	kamB	8303	8950	1		AJ875019.1		NG_050562.1	WP_063964001.1	16S rRNA (adenine(1408)-N(1))-methyltransferase KamB
	kamB	12774	13421	1		AJ629123.1		NG_050561.1	WP_063964000.1	16S rRNA (adenine(1408)-N(1))-methyltransferase KamB
	lin	66031	67602	1	0	AL591977.1	CAC98997.1	NG_050599.1	WP_010989615.1	lincomycin resistance ABC-F type ribosomal protection protein
	lnu(A)	413	898	1	0	M14039.1	AAA26652.1	NG_047913.1	WP_063851340.1	lincosamide nucleotidyltransferase Lnu(A)
	lnu(A)	236	721	0	0	AY541446.1	AAS50177.1	NG_047914.1	WP_032491106.1	lincosamide nucleotidyltransferase Lnu(A)
	lnu(A)	1701	2186	0	0	AM184099.1	CAJ75666.1	NG_047915.1	WP_000700648.1	lincosamide nucleotidyltransferase Lnu(A)
	lnu(A)	1948	2433	0	0	AM184102.1	CAJ75672.1	NG_047916.1	WP_001829870.1	lincosamide nucleotidyltransferase Lnu(A)
	lnu(A)	1918	2403	0	0	AM399079.1	CAL44990.1	NG_047917.1	WP_011645010.1	lincosamide nucleotidyltransferase Lnu(A)
	lnu(A)	1990	2475	0	0	AM399081.1	CAL44994.1	NG_047918.1	WP_011645013.1	lincosamide nucleotidyltransferase Lnu(A)
	lnu(A)	1933	2418	0	0	AM399083.1	CAL44999.1	NG_047919.1	WP_011645015.1	lincosamide nucleotidyltransferase Lnu(A)
lnu(A)'	lnu(A)	1976	2461	0	0	AM184101.1	CAJ75670.1	NG_050416.1	WP_011428879.1	lincosamide nucleotidyltransferase Lnu(A)'
	lnu(AN2)	258	770	0	0	AF251288.1	AAF74724.1	NG_047920.1	WP_004308783.1	lincosamide nucleotidyltransferase Lnu(AN2)
	lnu(B)	9447	10250	1	0	AF408195.1	AAL05554.1	NG_047923.1	WP_002294514.1	lincosamide nucleotidyltransferase Lnu(B)
	lnu(B)	127	930	1	0	AJ238249.1	CAB41414.1	NG_047921.1	WP_032495568.1	lincosamide nucleotidyltransferase Lnu(B)
	lnu(C)	1150	1644	1	0	AY928180.1	AAY32951.1	NG_047924.1	WP_063851341.1	lincosamide nucleotidyltransferase Lnu(C)
	lnu(D)	19	513	1	0	EF452177.1	ABR14060.1	NG_047925.1	WP_063851342.1	lincosamide nucleotidyltransferase Lnu(D)
	lnu(F)	1310	2131	1	0	DQ836009.1	ABG65740.1	NG_047927.1	WP_000939727.1	lincosamide nucleotidyltransferase Lnu(F)
	lnu(F)	1263	2084	1	0	FJ594765.1	ACM24778.1	NG_051883.1	WP_070342360.1	lincosamide nucleotidyltransferase Lnu(F)
	lnu(F)	203	1048	1	0	HQ386831.1	AEC49683.1	NG_051889.1	WP_070342364.1	lincosamide nucleotidyltransferase Lnu(F)
	lnu(F)	928	1749	1	0	HQ386838.1	AEH57077.1	NG_051892.1	WP_070342367.1	lincosamide nucleotidyltransferase Lnu(F)
	lnu(F)	1321	2142	1	0	AJ561197.2	CAD91132.1	NG_047928.1	WP_063851344.1	lincosamide nucleotidyltransferase Lnu(F)
linH2	lnu(F)	886	1707	1	0	KJ568506.1	AIA09213.1	NG_052332.1	WP_071846285.1	lincosamide nucleotidyltransferase Lnu(F)
	lnu(G)	102989	103792	0	0	AHWZ01000002.1	ELA98712.1	NG_051760.1	WP_002333496.1	lincosamide nucleotidyltransferase Lnu(G)
	lnu(P)	1303	1803	1	0	FJ589781.1	ACS83559.1	NG_047929.1	WP_022071788.1	lincosamide nucleotidyltransferase Lnu(P)
	lsa(A)	41	1537	1	0	AY225127.1	AAO43110.1	NG_047931.1	WP_002365053.1	ABC-F type ribosomal protection protein Lsa(A)
	lsa(A)	2631164	2632660	0	0	AE016830.1	AAO82422.1	NG_047930.1	WP_002387187.1	ABC-F type ribosomal protection protein Lsa(A)
	lsa(A)	310	1806	1	0	AY587982.1	AAT46077.1	NG_055640.1	WP_002398829.1	ABC-F type ribosomal protection protein Lsa(A)
	lsa(A)	312	1808	1	0	AY737526.1	AAW30456.1	NG_047932.1	WP_002411322.1	ABC-F type ribosomal protection protein Lsa(A)
	lsa(B)	4150	5628	1	0	AJ579365.1	CAE18141.1	NG_047933.1	WP_011133547.1	ABC-F type ribosomal protection protein Lsa(B)
	lsa(C)	5193	6671	1	0	HM990671.1	AEA37904.1	NG_047934.1	WP_063851347.1	ABC-F type ribosomal protection protein Lsa(C)
	lsa(E)	7909	9393	1	0	AF408195.1	AAL05553.1	NG_047935.1	WP_002294513.1	ABC-F type ribosomal protection protein Lsa(E)
mcr-1.1	mcr-1	22413	24038	1	0	KP347127.1	AKF16168.1	NG_050417.1	WP_049589868.1	phosphoethanolamine--lipid A transferase MCR-1.1
mcr-1.10	mcr-1	1	1626	1	0	MF176238.1	ASK49940.1	NG_055583.1	WP_096807442.1	phosphoethanolamine--lipid A transferase MCR-1.10
mcr-1.11	mcr-1	51584	53212	1	0	KY853650.2	ATM29809.1	NG_055784.2	WP_099982815.1	phosphoethanolamine--lipid A transferase MCR-1.11
mcr-1.12	mcr-1	1	1626	1	0	LC337668.1	BBB21811.1	NG_056412.1	WP_104009850.1	phosphoethanolamine--lipid A transferase MCR-1.12
mcr-1.13	mcr-1	1	1626	1	0	MG384739.1	AVM85874.1	NG_057466.1	WP_109545056.1	phosphoethanolamine--lipid A transferase MCR-1.13
mcr-1.15	mcr-1	529	2151	1	0	MG763897.1	AXL06756.1	NG_061610.1	WP_116786830.1	phosphoethanolamine--lipid A transferase MCR-1.15
mcr-1.2	mcr-1	3566	5191	1	0	LXQO01000025.1	OBY14952.1	NG_051170.1	WP_065274078.1	phosphoethanolamine--lipid A transferase MCR-1.2
mcr-1.3	mcr-1	18648	20273	1	0	KU934208.1	ANJ15621.1	NG_052861.1	WP_077064885.1	phosphoethanolamine--lipid A transferase MCR-1.3
mcr-1.4	mcr-1	1	1626	1	0	KY041856.1	APM87143.1	NG_052664.1	WP_076611062.1	phosphoethanolamine--lipid A transferase MCR-1.4
mcr-1.5	mcr-1	1	1626	1	0	KY283125.1	APM84488.1	NG_052663.1	WP_076611061.1	phosphoethanolamine--lipid A transferase MCR-1.5
mcr-1.6	mcr-1	4093	5718	0	0	KY352406.1	AQK48217.1	NG_052893.1	WP_077248208.1	phosphoethanolamine--lipid A transferase MCR-1.6
mcr-1.7	mcr-1	1	1626	1	0	KY488488.1	AQQ11622.1	NG_054678.1	WP_085562392.1	phosphoethanolamine--lipid A transferase MCR-1.7
mcr-1.8	mcr-1	1	1626	1	0	KY683842.1	AQY61516.1	NG_054697.1	WP_085562407.1	phosphoethanolamine--lipid A transferase MCR-1.8
mcr-1.9	mcr-1	27184	28809	1	1	KY964067.1	ASK38392.2	NG_055582.1	WP_099982800.1	phosphoethanolamine--lipid A transferase MCR-1.9
mcr-2.1	mcr-2	26779	28395	1	0	LT598652.1	SBV31106.1	NG_051171.1	WP_065419574.1	phosphoethanolamine--lipid A transferase MCR-2.1
mcr-2.2	mcr-2	142900	144516	0	0	MUYU01000015.1	OOS23617.1	NG_055496.1	WP_078254299.1	phosphoethanolamine--lipid A transferase MCR-2.2
mcr-3.1	mcr-3	161134	162759	1	0	KY924928.1	ASF81896.1	NG_055505.1	WP_039026394.1	phosphoethanolamine--lipid A transferase MCR-3.1
mcr-3.10	mcr-3	6793	8418	1	0	MG214531.1	ATQ63376.1	NG_055799.1	WP_099982820.1	phosphoethanolamine--lipid A transferase MCR-3.10
mcr-3.11	mcr-3	1	1626	1	0	MG489958.1	AUN87920.1	NG_056184.1	WP_102607465.1	phosphoethanolamine--lipid A transferase MCR-3.11
mcr-3.12	mcr-3	1	1626	1	0	MG564491.1	AVZ47168.1	NG_057484.1	WP_109545070.1	phosphoethanolamine--lipid A transferase MCR-3.12
mcr-3.13	mcr-3	1	1623	1	0	MH332763.1	AWM11655.1	NG_060514.1	WP_111273842.1	phosphoethanolamine--lipid A transferase MCR-3.13
mcr-3.14	mcr-3	1	1623	1	0	MH332764.1	AWM11656.1	NG_060515.1	WP_111273843.1	phosphoethanolamine--lipid A transferase MCR-3.14
mcr-3.15	mcr-3	1	1623	1	0	MH332765.1	AWM11657.1	NG_060516.1	WP_111273844.1	phosphoethanolamine--lipid A transferase MCR-3.15
mcr-3.16	mcr-3	1	1623	1	0	MH332766.1	AWM11658.1	NG_060517.1	WP_111273845.1	phosphoethanolamine--lipid A transferase MCR-3.16
mcr-3.17	mcr-3	1	1623	1	0	MH332767.1	AWM11659.1	NG_060518.1	WP_111273846.1	phosphoethanolamine--lipid A transferase MCR-3.17
mcr-3.18	mcr-3	1	1623	1	0	MH332768.1	AWM11660.1	NG_060519.1	WP_111273847.1	phosphoethanolamine--lipid A transferase MCR-3.18
mcr-3.19	mcr-3	382	2007	1		NEFW01000046.1		NG_055497.1	WP_087879616.1	phosphoethanolamine--lipid A transferase MCR-3.19
mcr-3.2	mcr-3	717	2342	0	0	NPZH01000177.1	OYE10189.1	NG_055523.1	WP_094315354.1	phosphoethanolamine--lipid A transferase MCR-3.2
mcr-3.20	mcr-3	271	1896	1	0	FLWO01000034.1	SBZ39991.1	NG_055493.1	WP_065801616.1	phosphoethanolamine--lipid A transferase MCR-3.20
mcr-3.21	mcr-3	645	2270	0	0	NQCV01000147.1	OYJ96620.1	NG_060582.1	WP_094312656.1	phosphoethanolamine--lipid A transferase MCR-3.21
mcr-3.22	mcr-3	717	2342	0	0	NQCT01000011.1	OYJ63169.1	NG_060581.1	WP_094308975.1	phosphoethanolamine--lipid A transferase MCR-3.22
mcr-3.23	mcr-3	2792	4417	1	0	NQCZ01000032.1	OYK02540.1	NG_060583.1	WP_094313523.1	phosphoethanolamine--lipid A transferase MCR-3.23
mcr-3.24	mcr-3	5573	7198	1	0	NQCB01000188.1	OYI77277.1	NG_060580.1	WP_094321595.1	phosphoethanolamine--lipid A transferase MCR-3.24
mcr-3.25	mcr-3	603	2225	1	0	PPTE01000085.1	PNW65753.1	NG_060585.1	WP_103252528.1	phosphoethanolamine--lipid A transferase MCR-3.25
mcr-3.3	mcr-3	240179	241801	0	0	MF495680.1	ASU10319.1	NG_055783.1	WP_099982814.1	phosphoethanolamine--lipid A transferase MCR-3.3
mcr-3.4	mcr-3	1588	3213	1	0	FLXA01000011.1	SBZ31568.1	NG_055492.1	WP_065804663.1	phosphoethanolamine--lipid A transferase MCR-3.4
mcr-3.5	mcr-3	49180	50805	1	0	MF489760.1	ASU04896.1	NG_055782.1	WP_089613755.1	phosphoethanolamine--lipid A transferase MCR-3.5
mcr-3.6	mcr-3	1	1623	1	0	MF598076.1	AST36140.1	NG_055660.1	WP_042649074.1	phosphoethanolamine--lipid A transferase MCR-3.6
mcr-3.7	mcr-3	94	1719	1	0	MF598077.1	AST36141.1	NG_055661.1	WP_099156047.1	phosphoethanolamine--lipid A transferase MCR-3.7
mcr-3.8	mcr-3	1	1623	1	0	MF598079.1	AST36143.1	NG_055662.1	WP_099156048.1	phosphoethanolamine--lipid A transferase MCR-3.8
mcr-3.9	mcr-3	1	1626	1	0	MF598080.1	AST36144.1	NG_055663.1	WP_099156049.1	phosphoethanolamine--lipid A transferase MCR-3.9
mcr-4.1	mcr-4	1	1626	1	0	MG459156.1	AVP73878.1	NG_057470.1	WP_099156046.1	phosphoethanolamine--lipid A transferase MCR-4.1
mcr-4.2	mcr-4	1	1626	1	0	MG459157.1	AVP73879.1	NG_057471.1	WP_109545058.1	phosphoethanolamine--lipid A transferase MCR-4.2
mcr-4.3	mcr-4	1	1626	1	0	MG026621.1	AUI38915.1	NG_057461.1	WP_011638903.1	phosphoethanolamine--lipid A transferase MCR-4.3
mcr-4.4	mcr-4	1	1626	1	0	MG822665.1	AVK94779.1	NG_057465.1	WP_109545055.1	phosphoethanolamine--lipid A transferase MCR-4.4
mcr-4.5	mcr-4	1	1626	1	0	MG822664.1	AVK94778.1	NG_057464.1	WP_109545054.1	phosphoethanolamine--lipid A transferase MCR-4.5
mcr-4.6	mcr-4	1	1626	1	0	MH423812.1	AXI82465.1	NG_061608.1	WP_116786828.1	phosphoethanolamine--lipid A transferase MCR-4.6
mcr-5.1	mcr-5	9896	11539	0	0	KY807920.1	ASK40551.1	NG_055658.1	WP_053821788.1	phosphoethanolamine--lipid A transferase MCR-5.1
mcr-5.2	mcr-5	1	1641	1	0	MG384740.1	AVM85875.1	NG_057467.1	WP_109545057.1	phosphoethanolamine--lipid A transferase MCR-5.2
mcr-5.3	mcr-5	1	1644	0	0	MH062179.1	AXF93714.1	NG_061405.1	WP_114699278.1	phosphoethanolamine--lipid A transferase MCR-5.3
mcr-6.1	mcr-6	1	1617	1	0	MF176240.1	ASK49942.1	NG_055781.1	WP_099982813.1	phosphoethanolamine--lipid A transferase MCR-6.1
mcr-7.1	mcr-7	23610	25229	1	0	MG267386.1	AUR80098.1	NG_056413.1	WP_104009851.1	phosphoethanolamine--lipid A transferase MCR-7.1
mcr-8.1	mcr-8	50455	52152	0	0	MG736312.1	AVX52225.1	NG_061399.1	WP_114699275.1	phosphoethanolamine--lipid A transferase MCR-8.1
mcr-8.2	mcr-8	335	2032	0	0	MH638291.1	AXI82464.1	NG_061627.1	WP_072310976.1	phosphoethanolamine--lipid A transferase MCR-8.2
	mecA	1	2007	1	0	AY786579.1	AAX14397.1	NG_047940.1	WP_063852617.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA
	mecA	1	2007	1	0	KC243783.1	AGC51118.1	NG_047945.1	WP_057521704.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA
	mecA	1	2007	1	0	KU194300.1	AMJ17429.1	NG_047946.1	WP_063852670.1	ceftaroline-resistant PBP2a family peptidoglycan transpeptidase MecA
	mecA	1	2007	1	0	KU194301.1	AMJ17430.1	NG_047947.1	WP_063852677.1	ceftaroline-resistant PBP2a family peptidoglycan transpeptidase MecA
	mecA	1	2007	1	0	KU194302.1	AMJ17431.1	NG_047948.1	WP_063852683.1	ceftaroline-resistant PBP2a family peptidoglycan transpeptidase MecA
	mecA	31390	33396	1	0	AB033763.2	BAA86650.1	NG_047937.1	WP_000721309.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA
	mecA	45031	47037	0	0	BA000018.3	BAB41256.1	NG_047938.1	WP_000721310.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA
	mecA	6023	8029	0	0	AB121219.1	BAD24826.1	NG_047939.1	WP_000721306.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA
	mecA	141	2147	1	0	X52593.1	CAA36829.1	NG_047936.1	WP_063851348.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA
	mecA	1	2007	1	0	AM048805.2	CAJ15581.2	NG_047941.1	WP_063852626.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA
	mecA1	20	2017	1	0	AY820253.1	AAX35723.1	NG_047950.1	WP_058611717.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA1
	mecA1	1640	3640	1	0	Y09223.1	CAA70425.1	NG_047949.1	WP_048540464.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA1
	mecA2	7779	9785	0	0	AB546780.1	BAJ14745.2	NG_047952.1	WP_063852700.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA2
	mecA2	1	2007	1	0	AM048810.2	CAJ15587.2	NG_047951.1	WP_063852694.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA2
	mecB	4347	6371	1	0	AB498756.1	BAI83351.1	NG_047953.1	WP_012655867.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecB
	mecB	36527	38551	1	0	HG970732.1	CDO67671.1	NG_047954.1	WP_063852710.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecB
	mecC	1741	3738	0	0	FR823292.1	CBZ41940.1	NG_047955.1	WP_000725529.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecC
	mecD	15254	17290	1	0	KY013610.1	AQX82825.1	NG_054960.1	WP_087587946.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecD
	mecI	49003	49374	1	0	CP002120.1	ADL64127.1	NG_047956.1	WP_000369216.1	mecA-type methicillin resistance repressor MecI
	mecI	39530	39904	1	0	FR821779.1	CCC86797.1	NG_050586.1	WP_000196386.1	mecC-type methicillin resistance repressor MecI
	mecI	162935	163306	0	0	JBTS01000004.1	EUK27095.1	NG_055650.1	WP_000369214.1	mecA-type methicillin resistance repressor MecI
	mecR1	47098	48855	1	0	BA000017.4	BAB56204.1	NG_051163.1	WP_000952923.1	beta-lactam sensor/signal transducer MecR1
	mef(A)	1	1218	1	0	U83667.1	AAB41436.1	NG_047958.1	WP_000417519.1	macrolide efflux MFS transporter Mef(A)
